verified,location,username,name,user_id,text,created_at,source,tweet_id,lang,possibly_sensitive,edit_history_tweet_ids,type,withheld.copyright,withheld.country_codes
False,"Mudi Biriani, Dar es Salaam",MudiMabiriani,MUDI MABIRIANI,722239716691742721,"@Janybeth9626 Oye acabas de tocar un tema que me fascina. Cuando la argentina ganó el premio, yo estaba desayunando  mi sobrina dice ganó una negra el Oscar. Veo el periódico y digo dónde esta la negra (veo una chica blanca de pelo rubio) Ah! Es que los patrones están en las raíces.",2022-11-21 19:08:59+00:00,Twitter for Android,1594769863867777024,es,False,['1594769863867777024'],replied_to,,
False,,LafferriereSara,Amelia Sara Lafferriere,1495886061007945728,Language Courses Online Starting in December 2022 👏 Live Lessons with Native Tutors https://t.co/PYCbHmtGvC  Book Today ☺ RT #Learn #news #today #Lisbon #Spain #Madrid #Singapore #Norway #Finland  #Malaysia #HongKong #Argentina #Australia #Austria #Belarus #Belgium #Brazil https://t.co/vwfc5kXXQp,2022-11-21 19:08:58+00:00,Twitter Web App,1594769860659392512,en,False,['1594769860659392512'],,,
False,San Fernando del Valle de Cata,Radioportal_ofi,radio portal siempre,1594175690873737219,@ManCityES @julianalvarezzz Argentina campeón del mundo !,2022-11-21 19:08:58+00:00,Twitter for iPhone,1594769859606372352,es,False,['1594769859606372352'],replied_to,,
False,Donde ruede la pelota.,EduGunner4,Eduardo Mundialista 🏆⚽,104716376,nose como quieren los profesores que me ponga a estudiar cuando mañana juega argentina,2022-11-21 19:08:58+00:00,Twitter for iPhone,1594769859396648960,es,False,['1594769859396648960'],,,
False,cdelu ER Agentina,el_faraon1,Franco 💙 🇦🇷 💙 ⚪🔴⚪,254389312,@radiomitre Hinchas indios de Argentina???,2022-11-21 19:08:57+00:00,Twitter for Android,1594769857123581952,es,False,['1594769857123581952'],replied_to,,
False,"Piraí do Sul, Brasil",furiadourada,Erick 8-9,294172662,mañana a las 7 am juega argentina y a las 8 empieza el programa de radio de yj con bam https://t.co/ETtwXCTshG,2022-11-21 19:08:57+00:00,Twitter for Android,1594769854632185857,es,False,['1594769854632185857'],,,
False,,TweetGoat7,Davide Dos Santos Aveiro,1533603472960110592,"¼ de final con mi equipo
México vs Argentina
Junta Mística
Bodorrio

Que ya sea sabadito 😋",2022-11-21 19:08:35+00:00,Twitter for Android,1594769763888435201,es,False,['1594769763888435201'],,,
False,"Villa del Parque, Buenos Aires",femmesbelleza,Femmes Centro de Belleza en Villa del Parque,1528770473554759682,"Saudia Arabia Unakula 7-0 

au Zaidi ya Hapo 
Kuleni Biriani na Mandi kabisa shughuli hamna Mtamfunga Argentina ya 2022 

Di Maria ana goli mbili zake 
Messi atakuwa anapiga picha na mashabiki tu  😂 https://t.co/zdLkhwIjmf https://t.co/nsycMidIUu",2022-11-21 19:08:35+00:00,Twitter for iPhone,1594769762831269888,tl,False,['1594769762831269888'],quoted,,
False,"Caracas, Venezuela ",blancayyubanita,Blanca,115480708,"@periodistan_ Tambien otros dicen q en Argentina se abrieron puertas despues del https://t.co/wiCwASpI4G fue el mundial,fueron las protestas en el mundo q era otro,x lo q pasaba aca.Los diarios no informaban https://t.co/oIjX8G7NUS podias expresarte.Como en Quatar.Como en Arabia Saudita.etc",2022-11-21 19:08:35+00:00,Twitter Web App,1594769760826363933,es,False,['1594769760826363933'],replied_to,,
False,,JohnWickWZ,JohnWickWZ,1386115373947363335,Vamos Vamos Que juega la @Argentina Hay que madrugar 😅 | No te pierdas el partido de la Selección Mañana ⚽️💪 7:00 Míralo por Los medios de Siempre https://t.co/YgANyHvW9r,2022-11-21 19:08:34+00:00,Twitter for Android,1594769759958142992,es,False,['1594769759958142992'],,,
False,,MrDessert_,Zain 🇵🇸 زین,378131689,Atentos que ya juega la reencarnación de la Argentina del 86 #Usa,2022-11-21 19:08:34+00:00,Twitter for Android,1594769759664541697,es,False,['1594769759664541697'],,,
False,,Davidfmanoel,Dav,1218520720768229377,@Luis_Delia @edufeiok_ Vos sos el sorete más grande de Argentina!,2022-11-21 19:08:33+00:00,Twitter for Android,1594769754459631617,es,False,['1594769754459631617'],replied_to,,
False,"Minas Gerais, Brasil",Theus_CAM_,Matheus🐔✈️🧀👨‍👩‍👧‍👦,1485278554279579650,"Amanhã tem Argentina de Lionel Messi. 

Polônia de Robert Lewandowski. 

E França de Kylian Mbappé.",2022-11-21 19:08:33+00:00,Twitter for Android,1594769754253922305,pt,False,['1594769754253922305'],,,
False,"Brasília, Brasil",amelietatuei,folga só na sexta,358495173,"@ManuHeredia21 @SaudiNT Como Argentina no golee a Arabia, me van a llevar preso y extraditado hasta Qatar..",2022-11-21 19:08:33+00:00,Twitter Web App,1594769753599578119,es,False,['1594769753599578119'],replied_to,,
False,In the cut,TheLastEversley,🇧🇷🇧🇷🇧🇷,1108301048878370816,"Acaba de publicar una foto en Villa Del Parque, Buenos Aires, Argentina https://t.co/l2X9M7S8dR",2022-11-21 19:08:33+00:00,Instagram,1594769753024786432,es,False,['1594769753024786432'],,,
False,,Daniel86118168,Wormhole,1269092714848702464,"@Paul_Lucarelli @ErParriReturn Sí hablas paja, Italia 90 fue emocionante desde el juego inaugural hasta la final donde le robaron la copa a Argentina; ladilla fue el Mundial de USA-94 en todo sentido.",2022-11-21 19:08:33+00:00,Twitter for Android,1594769752945459200,es,False,['1594769752945459200'],replied_to,,
False,,francofilthy,franco,1582001651581427713,"@Warzone_Loadout Done all the steps man, my favourite team for this World Cup would definitely be Argentina 🔥",2022-11-21 19:08:32+00:00,Twitter for Android,1594769748914577408,en,False,['1594769748914577408'],replied_to,,
False,"Buenos Aires, Argentina",TeleCentArg,TeleCentro,1593729814703362053,"Since Italy is out of WC, I would say Argentina.

#FIFAWorldCup2022 #FIFAWorldCup https://t.co/5ZgycMyLsP",2022-11-21 19:08:30+00:00,Twitter Web App,1594769742732341248,en,False,['1594769742732341248'],quoted,,
False,any pronouns,olduglynymph,Achilles. #MahsaAmini,1377583235325124609,"@beeatrxxx @futebol_info @portalR7 Sai daí louco ,tu mora no Macapá e quer pagar de simpatizante da Argentina",2022-11-21 19:08:30+00:00,Twitter for Android,1594769740567875593,pt,False,['1594769740567875593'],replied_to,,
False,Radiador Springs,martopiaggi,marto,1005636603065270272,Só estou a espera da ARGENTINA Amanhã... Levaram  o MONUMENTAL DE NUNES e a BOMBONERA para o CATAR ... 🇦🇷🏆👊🏼,2022-11-21 19:08:30+00:00,Twitter for Android,1594769740525932557,pt,False,['1594769740525932557'],,,
False,"Cali, Colombia",Andres_GuevaraC,Andrés Guevara,245514051,Amo como os indianos amam o BRASIL e a Argentina a troco de nada kkkkkk MDS HAHAHHAAHAHAHAHAHAHAHAH https://t.co/PxgYtyuIde,2022-11-21 19:08:29+00:00,Twitter for Android,1594769739062157312,pt,False,['1594769739062157312'],quoted,,
False,,Gango01031648,trashigim.bilalli,1216137426139328513,Need an Argentina win mañana https://t.co/WaZ9E1UGIb,2022-11-21 19:08:29+00:00,Twitter for iPhone,1594769736369315840,en,False,['1594769736369315840'],quoted,,
False,"Goiânia, Brasil",marcioasjunior,Amante da Copa do Mundo🇧🇷,1082855325362020353,"@ColoradoNana6 @justicenow_alan @RonnyJacksonTX Dang. Too bad Hunter and Joey weren’t in bed with Bolivia, Chili, and Argentina.  We may get a better price and product. Thanks for sharing who the top producer are.  Perhaps this is on Hunters roadmap.",2022-11-21 19:08:27+00:00,Twitter for iPhone,1594769729318752263,en,False,['1594769729318752263'],replied_to,,
False,Argentina,CelsoArabetti,Celso,167565603,dios siento que soy capaz de quedarme dormido para el partido de argentina,2022-11-21 19:08:26+00:00,Twitter for iPhone,1594769725632180227,es,False,['1594769725632180227'],,,
False,,NotMLVN_,Maybe Melly?,1412140829859205120,"@MacaGrau Hola Buenas tardes,Contáctanos por esté medio para ayudarte con tu inconveniente Déjanos tú número de teléfono para que un Ejecutivo de cuenta se comunique con usted TeleCentro Argentina.",2022-11-21 19:08:26+00:00,Twitter for Android,1594769725141049344,es,False,['1594769725141049344'],,,
False,"Formosa, Argentina",agusgerez1204,Agustin Gerez,944427998060695552,"Mohammad Mokhtati also loved football. He was murdered by the Islamic Republic forces due to 88 protests. He was a fan on Argentina’s national team. #Qatar2022 ⁩ 
#SayTheirNames⁩ 
#ENGIRN https://t.co/ofPtqECJgF",2022-11-21 19:08:26+00:00,Twitter for Android,1594769724495302665,en,False,['1594769724495302665'],replied_to,,
False,,Ronnyazul,Mi pez,212087229,la camiseta del mundial no se lava hasta que quede afuera argentina,2022-11-21 19:08:26+00:00,Twitter for Android,1594769723874545678,es,False,['1594769723874545678'],,,
False,Na sombra de uma árvore,anjuZer0,Zero,750356201528066048,@Pontifis_ex En Argentina,2022-11-21 19:08:25+00:00,Twitter for iPhone,1594769722108948481,es,False,['1594769722108948481'],replied_to,,
False,Rosario,viejocasale,Viejo Casale,2595655435,@Enzo13Fernandez @Argentina Vamos Enzo 🇦🇷💪🏻,2022-11-21 19:08:25+00:00,Twitter for iPhone,1594769719382474754,es,False,['1594769719382474754'],replied_to,,
False,The Globe,maxvaldes,The Believer ™,17434245,"@Fertens_10 @ratelmus @hardfootypix If you add the world titles of Belgium (0) and Argentina (2), they would not be able to tie with Pelé (3), on top of that you're a racist who does not even use a profile picture.

Thank God I'm not you.",2022-11-21 19:08:22+00:00,Twitter for Android,1594769710104600584,en,False,['1594769710104600584'],replied_to,,
False,,Daiana465,Daiana 465,1584324578804916224,"@Pontifex_es La Argentina no merece estar de luto por una persona que malversó fondos públicos, celebró atentados terroristas, mandó a quemar campos, insultó a combatientes de Malvinas y partidizó la causa por los derechos humanos...  la única verdad es que la muerte no hace héroe al muerto.",2022-11-21 19:08:22+00:00,Twitter for iPhone,1594769709089554439,es,False,['1594769709089554439'],replied_to,,
False,South Africa.,_TspMts,Tshepo,1465693037095362562,Argentina v Saudi at 3am. I WILL BE THERE,2022-11-21 19:08:21+00:00,Twitter for iPhone,1594769705092644865,en,False,['1594769705092644865'],,,
False,Argentina,CaamiCai_,∃XVI,387262346,tengo una hermana q tira la típica pregunta “qué pasa si gana argentina??” https://t.co/vWfBy27gSF,2022-11-21 19:08:20+00:00,Twitter for iPhone,1594769697815564290,es,False,['1594769697815564290'],quoted,,
False,,MaazCha95789173,Maaz Chaudhary معاذ شودري 🇮🇳🇸🇦🇦🇪,1500419560645619713,@WalterMurillo_ Todo el dinero a Argentina mi pez,2022-11-21 19:08:19+00:00,Twitter for iPhone,1594769697467244544,es,False,['1594769697467244544'],replied_to,,
False,Distr. Dois Riachos - PB,lucaswendell001,Lucas Wendell,160349324,@stork54553288 @WarrenZE6 @nocontextfooty Argentina comprou o Peru e usou doping irmão,2022-11-21 19:08:18+00:00,Twitter for Android,1594769691704233992,pt,False,['1594769691704233992'],replied_to,,
False,MENDOZA,barbibegarie,Barbra,23658326,"@angelrc1889 @Argentina @SaudiNT_EN @RosarioCentral Los 3 goles de Hernán Díaz.
https://t.co/fnNFS6dj0s",2022-11-21 19:08:17+00:00,Twitter for Android,1594769688998707201,es,False,['1594769688998707201'],replied_to,,
False,,Tomacco1504,Thomas,1441413411913539584,"NBCNews: Hebe de Bonafini, who became a human rights campaigner when her two sons were arrested and disappeared under Argentina’s military dictatorship, has died at 93, her family and authorities say. https://t.co/Lmjp8MZWJM",2022-11-21 19:08:16+00:00,IFTTT,1594769683466665984,en,False,['1594769683466665984'],,,
False,WAGMI ,abenhamuda77,"0xalien.eth (💙,🧡)🐰🛸",241977399,"@Patoloqui1 jajajajaja que linda mi gente de Argentina, todos cooperan.",2022-11-21 19:08:15+00:00,Twitter Web App,1594769680308256769,es,False,['1594769680308256769'],replied_to,,
False,"Duque de Caxias, Rio de Janeiro",vitinmartin,martins,282289136,"I could only see one half of the England game, one half of this one, one half of the Argentina one tomorrow",2022-11-21 19:08:15+00:00,Twitter for Android,1594769680295657473,en,False,['1594769680295657473'],replied_to,,
True,Bet Now,Hollywoodbets,Hollywoodbets,80000336,"@BarbaroPablo Hola Buenas tardes,Contáctanos por esté medio para ayudarte con tu inconveniente Déjanos tú número de teléfono para que un Ejecutivo de cuenta se comunique con usted TeleCentro Argentina.",2022-11-21 19:08:15+00:00,Twitter for Android,1594769679628701696,es,False,['1594769679628701696'],replied_to,,
False,Under God's Wing,difelam,🌷Pollen🌷,2459189847,Hasta ahora acerté con todas mis predicciones en.los partidos. Pero NO PIENSOHABLAR DE LOS DE ARGENTINA,2022-11-21 19:08:14+00:00,Twitter for Android,1594769676063674379,es,False,['1594769676063674379'],,,
False,,mirmer26,Laika,2352403518,"Saudi Arabia 🇸🇦 and Argentina 🇦🇷 tomorrow. 

Good luck Saudi Arabia 🇸🇦
#FIFAWorldCup2022",2022-11-21 19:08:14+00:00,Twitter for Android,1594769675174686720,tl,False,['1594769675174686720'],,,
False,"Mendoza, Argentina",livecammendoza,Live Cam Mendoza,1477006975611330562,@brunoformiga P ver Argentina??? Pqp.. REPROVA ESSE PNC,2022-11-21 19:08:13+00:00,Twitter for iPhone,1594769671059918850,pt,False,['1594769671059918850'],replied_to,,
False,,Rodrixscz,Rodrix,1576425251914801152,Me está empezando a dolor el estómago de nervios…. También pueden ser los ravioles que almorcé. De cualquier manera. Que nervios #ARGENTINA https://t.co/OUujhgbnGU,2022-11-21 19:08:13+00:00,Twitter for iPhone,1594769670568976384,es,False,['1594769670568976384'],,,
False,,_FutureClub_,FutureClub,1466872679219318791,@StosstruppThor Fuerza argentina,2022-11-21 19:08:13+00:00,Twitter for iPhone,1594769668761427968,es,False,['1594769668761427968'],replied_to,,
False,"Tegucigalpa, Honduras",SECAPPH,"Secretaría de Culturas, Artes y Patrimonios",1488540147008290820,"#Argentina vs #SaudiArabia 
#WorldCup2022
Odds &amp; Prediction!",2022-11-21 19:08:12+00:00,Twitter for Android,1594769666257436673,en,False,['1594769666257436673'],,,
True,Ciudad Autónoma de Buenos Aire,biansoifer10,Bian Soifer,299217905,"@drniag Tá amigo, já pega essa grana e investe na Argentina amanhã",2022-11-21 19:08:08+00:00,Twitter for iPhone,1594769649018802187,pt,False,['1594769649018802187'],replied_to,,
False,"Moulvibazer,Sylhet,Bangladesh.",SHEIKHALAMIN19,Sheikh Muhammad  Al-amin,721326934630596608,"@difelam Let's hope Lionel Messi leads Argentina to World Cup glory! 🏆 Keep an eye out to see if you are a winner! 🙌
#VulaValaWithHollywoodbets!⚽ https://t.co/yxMNRpbEV7",2022-11-21 19:08:07+00:00,Blue Robot,1594769645373997056,en,False,['1594769645373997056'],,,
False,"Lagos, Nigeria",OyinTGSPE,Brother G.O,1011033494460555264,.@Hollywoodbets Viva Argentina! 🇦🇷 #VulaValaWithHollywoodbets! ⚽ This is the year Lionel Messi claims glory on the international stage for #ARGENTINA 🏆,2022-11-21 19:08:06+00:00,Twitter for Android,1594769642085814272,en,False,['1594769642085814272'],,,
False,,vitor_mendess,vitor mendes,1445104240184250373,Que desorden de valores han instalado en éste País 😡 triste mi querida ARGENTINA 🇦🇷🇦🇷🇦🇷😥!!! https://t.co/V2dJOq9Rqj,2022-11-21 19:08:05+00:00,Twitter for Android,1594769636507193346,es,False,['1594769636507193346'],,,
False,,Davidmt4511,@David45,1475094740060233731,Live Cam Timelapse - Amanecer en 2 Minutos #livecam #ipcam #webcam #camaraenvivo #mendoza #argentina #timelapse #amanecer #feriado YT link: https://t.co/hDefA7WaQk https://t.co/aeDEM8ZUTq,2022-11-21 19:08:05+00:00,Twitter Web App,1594769635764801547,da,False,['1594769635764801547'],,,
False,"Córdoba, Argentina",GonzaloAF_,Agustín +20,958963806289440768,@ElBotDelMundial @jocabo1982 Argentina vs Mexico,2022-11-21 19:08:04+00:00,Twitter for iPhone,1594769631772049409,es,False,['1594769631772049409'],replied_to,,
False,"San Cristóbal, Venezuela",LaPrensaTachira,La Prensa del Táchira,967130853720707072,"@GoldStandardDAO ➡️ The world cup winner: Argentina
➡️ The highest goal scorer: Lionel Messi
➡️ The stage at which USA will be eliminated: round of 16",2022-11-21 19:08:04+00:00,Twitter Web App,1594769631662710790,en,False,['1594769631662710790'],replied_to,,
False,"Araguaína, Tocantins, Brasil ",vaisefodergui,vieira,1046771178285731842,"📌En el marco de la conmemoración del Día de la Soberanía Nacional, el Embajador de Argentina, Pablo Vilas, invitó a la Ministra Annarella Vélez a los actos de develación de una placa alusiva a la Cuestión Malvinas en las instalaciones de la embajada. https://t.co/FlbryPWEL3",2022-11-21 19:08:03+00:00,Twitter Web App,1594769628668231680,es,False,['1594769628668231680'],,,
False,"RGV, TX",tonytrucha,flaco,1166230559129067520,"Pelea entre hinchas de Brasil y Argentina ¡EN LA INDIA! 😂

Futbol champagneeee 🇧🇷🇦🇷 https://t.co/aBL7BOGbTY",2022-11-21 19:08:03+00:00,Twitter for iPhone,1594769627657211908,es,False,['1594769627657211908'],,,
False,,brimsucks,gay bowser,3029064513,"Best wishes to my favourite team Argentina 🇦🇷Vamos Argentina❤️🇦🇷
#FIFAWorldCupQatar2022 https://t.co/Wn7AZS50Ng",2022-11-21 19:08:03+00:00,Twitter for Android,1594769627229589504,en,False,['1594769627229589504'],,,
False,,pepino_do_mar00,"TH3O, O Terceiro",1588562079618940929,@__Anonymous001 Am not supporting Brazil but Argentina 🇦🇷,2022-11-21 19:08:02+00:00,Twitter for iPhone,1594769622309474304,en,False,['1594769622309474304'],replied_to,,
False,Monterrey,MorenaVictor94,Morena Victor,2496805370,@martaapereira13 amanhã vamos fazer claque para a Argentina,2022-11-21 19:08:01+00:00,Twitter Web App,1594769619700654080,pt,False,['1594769619700654080'],replied_to,,
True,"Tampico, México",HuracanesCB,Huracanes Tampico,140129923,@CharlieC_9 Parece como si fuera partido amistoso pero confío que el Argentina - México estará lleno,2022-11-21 19:08:01+00:00,Twitter for Android,1594769618584870915,es,False,['1594769618584870915'],replied_to,,
False,"London, England",BadManBetting,Bad Man Betting,711938528867962881,"En los mundiales previos a ser campeona del mundo, salvo en Chile 62', Argentina nunca pudo sumar de a 3. Ahora, en Rusia 18', igualó ante Islandia.

Elijo creer, aún que BASTA. Son muchas casualidades juntas. https://t.co/YpDsxH92jG",2022-11-21 19:08:01+00:00,Twitter for Android,1594769618203189248,es,False,['1594769618203189248'],quoted,,
False,NYC 🇭🇹,briasoboojie,briana.,260066978,"#Mundo | La presidenta de la asociación argentina Madres de Plaza de Mayo, Hebe de Bonafini, falleció a los 93 años de edad. #21Nov https://t.co/aT99qbE54T",2022-11-21 19:08:00+00:00,TweetDeck,1594769614931562496,es,False,['1594769614931562496'],,,
False,San Luis- Argentina,melinaibel,Melina Ibel Alaniz,226454200,ana rita vai torcer pro brasil ou pra argentina será,2022-11-21 19:08:00+00:00,Twitter for iPhone,1594769614302547968,pt,False,['1594769614302547968'],,,
False,"Buenos Aires, Argentina",TeleCentArg,TeleCentro,1593729814703362053,"don’t care about soccer or the world cup i just need the US, Spain, Argentina, and England to eat shit, that’s all",2022-11-21 19:07:58+00:00,Twitter for iPhone,1594769606555860992,en,False,['1594769606555860992'],,,
False,Buenos Aires,alanbat,Alan,48273061,@YungEndMyLife Daniel Jones cross pass to Justin Fields for his 2nd goal puts the US up 4-0 in the world cup finals against Argentina,2022-11-21 19:07:57+00:00,Twitter for iPhone,1594769602353012737,en,False,['1594769602353012737'],replied_to,,
False,,Paho_caballero,Paola Caballero,1381692283800612866,"@HERNANI_GUIMA Bolsonaristas querem transformar isso aqui numa Venezuela, numa Argentina...",2022-11-21 19:07:56+00:00,Twitter Web App,1594769600558018560,pt,False,['1594769600558018560'],replied_to,,
False,,URIELMIRELES12,URIELMIRELES,1251403112314802182,"@WeAreMessi Messi Forever

The last World Cup for the goat!!
I aped blind this, 6k mcap  NFTs incoming,more marketing schedueld.

https://t.co/OlzwvfCLnP

https://t.co/4i9Ou1uYWL

#100xgem #LionelMessi #messiforever #football #fifaworldcup2022 #Argentina 
#Messi",2022-11-21 19:07:56+00:00,Twitter for Android,1594769597290332160,en,False,['1594769597290332160'],replied_to,,
False,,davidxs826,David C,1268590883055820802,"Maxibaloncesto Tampico 2022, presentado por @EstacionesNexum 

Revive las emociones que se llevaron a cabo en la tercera jornada de este Campeonato Nacional, clasificatorio al Mundial de @fimba 2023, en Mar del Plata, Argentina.

Resumen jornada:
https://t.co/7UsE7EviOy",2022-11-21 19:07:54+00:00,Twitter for iPhone,1594769590273597440,es,False,['1594769590273597440'],,,
True,"Monterrey, Nuevo León",mmdeportesmx,Multimedios Deportes,238363947,"Long story short.

I've sorted a sexy bet for tomorrow but it kicks off with Argentina at 10am.

💭 Shall I post it tonight instead of messing around in the morning? https://t.co/As2Mp8kFA0",2022-11-21 19:07:54+00:00,Twitter for iPhone,1594769590227243024,en,False,['1594769590227243024'],,,
False,uga uga,UnjaZio,Joakito,1279269566913359872,Who do y’all have in the finals? British bae thinks it’ll be England vs Argentina. #FIFAWorldCup,2022-11-21 19:07:53+00:00,Twitter for iPhone,1594769586280402951,en,False,['1594769586280402951'],,,
False,Guatemala,tamaltrash,trashgoguillee,2553434546,"✓ Vemos el primer partido de Argentina juntos?
*Enviar*",2022-11-21 19:07:52+00:00,Twitter for Android,1594769582887428096,es,False,['1594769582887428096'],,,
False,"Philadelphia, PA / Miami, FL",elsollatinonews,El Sol Latino News,360666534,"@BarbaroPablo Hola Buenas tardes,Contáctanos por esté medio para ayudarte con tu inconveniente Déjanos tú número de teléfono para que un Ejecutivo de cuenta se comunique con usted TeleCentro Argentina.",2022-11-21 19:07:51+00:00,Twitter for Android,1594769579989159936,es,False,['1594769579989159936'],,,
False,Montevideo,polacomendez,Polaco Méndez,165585010,"@adidas se guardó el stock de camisetas de la selección argentina para los indios y bangladeshíes, se sabe...",2022-11-21 19:07:51+00:00,Twitter for Android,1594769578659352577,es,False,['1594769578659352577'],,,
False,La vulnerable CDMX,enriquereporte,Enrique Sánchez,134358709,Este mundial me tiene muerte ya no puedo más y mañana es a las 2 de la mañana  para ver a Argentina #AYUDA 😭,2022-11-21 19:07:51+00:00,Twitter for iPhone,1594769578630197248,es,False,['1594769578630197248'],,,
False,,marlonforte_,ryry ❓️,3251316584,@josearmijo29 Voy con argentina cuando le toque vs México pa,2022-11-21 19:07:50+00:00,Twitter for iPhone,1594769574783725569,es,False,['1594769574783725569'],replied_to,,
False,"Novi Sad, República de Serbia",N0TT00X,🃏 N0TT00X,1396857910731460608,"Si el viejo mentiroso vive hincado ante Alberto Fernández, ¿por qué Argentina no votó por @esquivelgerardo para presidir @el_BID ?

🤡 #AmloLiderMundial 🤡",2022-11-21 19:07:49+00:00,Twitter for iPhone,1594769569368969226,es,False,['1594769569368969226'],,,
False,"Buenos Aires, Argentina",TeleCentArg,TeleCentro,1593729814703362053,"México vs Argentina: Cuándo y a qué hora ver el partido de Qatar 2022

➡️https://t.co/4qXiesnYlh https://t.co/OL4kfZqEM0",2022-11-21 19:07:48+00:00,Twitter Web App,1594769567682904065,es,False,['1594769567682904065'],,,
False,harry te amo,harryxtizi,tizi | bigger than tizi,1506702123970428929,"Claro, por que argentina se llama buenos aires.. https://t.co/9aMBmCqYac",2022-11-21 19:07:48+00:00,Twitter Web App,1594769566785216512,es,False,['1594769566785216512'],quoted,,
False,21 | ella | argentina.,rgretme,who's that girl? it's jess -12,1372983203431071747,"@JorgEVERYONE Jorge, perdón Jorge pero yo creo que Polonia y Argentina pasan 😔🤙 JAJAJA",2022-11-21 19:07:48+00:00,Twitter for Android,1594769566722363402,es,False,['1594769566722363402'],replied_to,,
False,,Unknown_13Q,Timur13,1091797429916188672,PANTALLA GIGANTE para el México vs. Argentina en Downtown Doral: Vive QATAR 2022 junto a El Sol Latino y AetnaCVSHealth - https://t.co/ttxZVyl2VD https://t.co/NIwL4T0ewq,2022-11-21 19:07:48+00:00,Mailchimp,1594769564847726593,es,False,['1594769564847726593'],,,
False,,phillipmutebi,phil,1259220718409125890,Ahora. Rambla Rep. Argentina. @imtransito https://t.co/OrLfkoYVHJ,2022-11-21 19:07:48+00:00,Twitter for Android,1594769563647938571,es,False,['1594769563647938571'],,,
False,,soyeonfemeaalfa,soyeonfemeaalfa,711704265966948352,"A esto se suma que el presidente de Argentina, Alberto Fernández no vendría, ni Lula habría confirmado para la mini cumbre.
 https://t.co/zcOu536vb9 vía @Excelsior",2022-11-21 19:07:47+00:00,Twitter Web App,1594769563366969344,es,False,['1594769563366969344'],,,
False,"Ankara, Türkiye",ghost_5454,vlkn,1475141666273210376,@humanx_NFT Ronaldo the 🐐 but Argentina will win WC this year https://t.co/k93N3bjK0U,2022-11-21 19:07:47+00:00,Twitter for Android,1594769560393388032,en,False,['1594769560393388032'],replied_to,,
False,Buenos Aires - Argentina,PlanArgentino,#SOSCuba 🇨🇺 #DiazCanel retrato de un cobarde,98105432,voy a meterle 70€ a que gana francia y argentina,2022-11-21 19:07:46+00:00,Twitter for iPhone,1594769556203245569,es,False,['1594769556203245569'],,,
False,Escribimos desde México ,FMLATINO_,Football Manager Latino,1405962012711129095,"@ClauchuMarengo Hola Buenas tardes,Contáctanos por esté medio para ayudarte con tu inconveniente Déjanos tú número de teléfono para que un Ejecutivo de cuenta se comunique con usted TeleCentro Argentina.",2022-11-21 19:07:45+00:00,Twitter for Android,1594769552268619776,es,False,['1594769552268619776'],replied_to,,
False,España,Carlosdediios_,Carlos🇪🇦🇪🇦,1122546924794544130,"‼️ busco carpa para campo vip 4/12 del show de harry en argentina ‼️
den rt porfa

harry acampar grupo acampé campo vip river",2022-11-21 19:07:44+00:00,Twitter for iPhone,1594769548838080512,es,False,['1594769548838080512'],,,
False,Portugal,tonidasbabes,antonio silva,1349818727664070657,EN ARGENTINA NACÍ TIERRA DE DIEGO Y LIONEL Y DE LOS PIBES DE MALVINAS QUE JAMAS OLVIDARÉ,2022-11-21 19:07:44+00:00,Twitter for Android,1594769547630120960,es,False,['1594769547630120960'],,,
False,Milano,sportli26181512,sportlive,1178779289438887936,"God, if you hear me, may there be world peace and may Argentina and Portugal be in the 2022 World Cup final 🙏
#Qatar2022 #WorldcupQatar2022 #Portugal #Argentina",2022-11-21 19:07:44+00:00,Twitter for Android,1594769546988359680,en,False,['1594769546988359680'],,,
False,London,GoalTBC_FPL,Goal TBC Assist None,1543577879602241536,@j0j0Snr @Neymoleque @mwanje_ Boss I'm an Argentina guy😂,2022-11-21 19:07:42+00:00,Twitter for Android,1594769542349262851,en,False,['1594769542349262851'],replied_to,,
True,,ESPNFutbolCol,ESPN Fútbol Colombia,394156956,@LucasGeorgMessi @ericmarley @termati_cabj @AnaIbanian @nocontextfooty ARGUMENTAR COM UM BRASILEIRO Q TORCE PRA ARGENTINA KKKKKKKKKKKKKKKKKK se mata doente chupa ai o ovo do messi enquanto os argentinos te chamam de macaco,2022-11-21 19:07:42+00:00,Twitter for Android,1594769541456080897,pt,False,['1594769541456080897'],replied_to,,
False,Buenos Aires,radiodogo,Radio DoGo,273998517,"@gamdom Argentina
Denmark
Poland",2022-11-21 19:07:42+00:00,Twitter for Android,1594769541392900098,en,False,['1594769541392900098'],replied_to,,
False,,lfcvanessaa,v,893361761201651713,"@Max_a_secas @PregoneroL Por eso lo quiere #Kicillof ese TUNANTE DEGENERADO Y SU ALTER EGO LA HIJA DEL TERRORISTA #Magario. 
Son lo peor de la #Argentina.",2022-11-21 19:07:42+00:00,Twitter Web App,1594769540688318479,es,False,['1594769540688318479'],replied_to,,
False,Vietnam,buithuyet221,Bui Thuyet SML,1697294803,"Mañana habrá una jornada con Argentina, México y Polonia y Francia.

Queremos pensar que mañana inicia el mundial REAL.

Messi si hay un partido en el que lo pueden descansar es justo mañana.

Francia a ganar crédito desde ya.

México y Polonia por el 2do puesto del grupo.",2022-11-21 19:07:41+00:00,Twitter Web App,1594769534879154176,es,False,['1594769534879154176'],,,
