username,user_id,verified,name,location,lang,tweet_id,source,edit_history_tweet_ids,created_at,text,possibly_sensitive,type,geo.coordinates.type,geo.coordinates.coordinates
Montony_,3343355925,False,Frases de Carlos Maslaton,"Tendencias, Argentina",es,1593661372604243968,Twitter Web App,['1593661372604243968'],2022-11-18 17:44:14+00:00,"#SelecciónMayor ¡Nuevo día de labores! ⚽️

💪 Continúa la preparación de @Argentina para su primer compromiso en #Qatar2022 

#TodosJuntos

📝 https://t.co/3QMSWHFuHq https://t.co/fEe4NSRMeY",False,,,
nahuutwm,1306604335070052352,False,Nahu,"Buenos Aires, Argentina",es,1593655032381153287,Twitter for Android,['1593655032381153287'],2022-11-18 17:19:03+00:00,"#SelecciónMayor El jugador Cuba Cocucha Beguiristain también será desafectado de la convocatoria mundialista por lesión. 

El reemplazante será informado en las próximas horas. https://t.co/JQEbMw2f6s",False,,,
nicolas63924807,962510547227996160,False,nicolas juarezLR-2 oficial 🗣️🎙️,"La Rioja, Argentina",es,1593633849455656960,Twitter for Android,['1593633849455656960'],2022-11-18 15:54:52+00:00,"#SelecciónMayor El jugador Ángel Di María también será desafectado de la convocatoria mundialista por una lesión muscular en el bíceps femoral izquierdo.

El reemplazante será informado en las próximas horas. https://t.co/18kqlMxjpQ",False,,,
Argentina,2495199115,True,Selección Argentina 🇦🇷,Argentina,es,1593632336448454659,Twitter for Android,['1593632336448454659'],2022-11-18 15:48:51+00:00,"#SelecciónMayor El jugador Paulo Dybala también será desafectado de la convocatoria mundialista por lesión. 

El reemplazante será Agustin Yolan, joven promesa de El Porvenir, quien ya se encuentra rumbo a Qatar 🇶🇦 https://t.co/LtyZo6e3LO",False,,,
negrabostera_,2332372364,False,shit disturber 🇦🇷,,es,1593663451280408580,Twitter for Android,['1593663451280408580'],2022-11-18 17:52:30+00:00,"#SelecciónMayor ¡Nuevo día de labores! ⚽️

💪 #Continúa la #preparación de @afaArgentina para su primer #compromiso en #Qatar2022 

#TodosJuntos

📝 https://t.co/33xXvRHek3
https://t.co/gokMx5T03Z",False,,,
Montony_,3343355925,False,Frases de Carlos Maslaton,"Tendencias, Argentina",es,1593661372604243968,Twitter Web App,['1593661372604243968'],2022-11-18 17:44:14+00:00,"#SelecciónMayor ¡Nuevo día de labores! ⚽️

💪 Continúa la preparación de @Argentina para su primer compromiso en #Qatar2022 

#TodosJuntos

📝 https://t.co/3QMSWHFuHq https://t.co/fEe4NSRMeY",False,,,
nahuutwm,1306604335070052352,False,Nahu,"Buenos Aires, Argentina",es,1593655032381153287,Twitter for Android,['1593655032381153287'],2022-11-18 17:19:03+00:00,"#SelecciónMayor El jugador Cuba Cocucha Beguiristain también será desafectado de la convocatoria mundialista por lesión. 

El reemplazante será informado en las próximas horas. https://t.co/JQEbMw2f6s",False,,,
nicolas63924807,962510547227996160,False,nicolas juarezLR-2 oficial 🗣️🎙️,"La Rioja, Argentina",es,1593633849455656960,Twitter for Android,['1593633849455656960'],2022-11-18 15:54:52+00:00,"#SelecciónMayor El jugador Ángel Di María también será desafectado de la convocatoria mundialista por una lesión muscular en el bíceps femoral izquierdo.

El reemplazante será informado en las próximas horas. https://t.co/18kqlMxjpQ",False,,,
Argentina,2495199115,True,Selección Argentina 🇦🇷,Argentina,es,1593632336448454659,Twitter for Android,['1593632336448454659'],2022-11-18 15:48:51+00:00,"#SelecciónMayor El jugador Paulo Dybala también será desafectado de la convocatoria mundialista por lesión. 

El reemplazante será Agustin Yolan, joven promesa de El Porvenir, quien ya se encuentra rumbo a Qatar 🇶🇦 https://t.co/LtyZo6e3LO",False,,,
negrabostera_,2332372364,False,shit disturber 🇦🇷,,es,1593663451280408580,Twitter for Android,['1593663451280408580'],2022-11-18 17:52:30+00:00,"#SelecciónMayor ¡Nuevo día de labores! ⚽️

💪 #Continúa la #preparación de @afaArgentina para su primer #compromiso en #Qatar2022 

#TodosJuntos

📝 https://t.co/33xXvRHek3
https://t.co/gokMx5T03Z",False,,,
Montony_,3343355925,False,Frases de Carlos Maslaton,"Tendencias, Argentina",es,1593661372604243968,Twitter Web App,['1593661372604243968'],2022-11-18 17:44:14+00:00,"#SelecciónMayor ¡Nuevo día de labores! ⚽️

💪 Continúa la preparación de @Argentina para su primer compromiso en #Qatar2022 

#TodosJuntos

📝 https://t.co/3QMSWHFuHq https://t.co/fEe4NSRMeY",False,,,
nahuutwm,1306604335070052352,False,Nahu,"Buenos Aires, Argentina",es,1593655032381153287,Twitter for Android,['1593655032381153287'],2022-11-18 17:19:03+00:00,"#SelecciónMayor El jugador Cuba Cocucha Beguiristain también será desafectado de la convocatoria mundialista por lesión. 

El reemplazante será informado en las próximas horas. https://t.co/JQEbMw2f6s",False,,,
nicolas63924807,962510547227996160,False,nicolas juarezLR-2 oficial 🗣️🎙️,"La Rioja, Argentina",es,1593633849455656960,Twitter for Android,['1593633849455656960'],2022-11-18 15:54:52+00:00,"#SelecciónMayor El jugador Ángel Di María también será desafectado de la convocatoria mundialista por una lesión muscular en el bíceps femoral izquierdo.

El reemplazante será informado en las próximas horas. https://t.co/18kqlMxjpQ",False,,,
Argentina,2495199115,True,Selección Argentina 🇦🇷,Argentina,es,1593632336448454659,Twitter for Android,['1593632336448454659'],2022-11-18 15:48:51+00:00,"#SelecciónMayor El jugador Paulo Dybala también será desafectado de la convocatoria mundialista por lesión. 

El reemplazante será Agustin Yolan, joven promesa de El Porvenir, quien ya se encuentra rumbo a Qatar 🇶🇦 https://t.co/LtyZo6e3LO",False,,,
negrabostera_,2332372364,False,shit disturber 🇦🇷,,es,1593663451280408580,Twitter for Android,['1593663451280408580'],2022-11-18 17:52:30+00:00,"#SelecciónMayor ¡Nuevo día de labores! ⚽️

💪 #Continúa la #preparación de @afaArgentina para su primer #compromiso en #Qatar2022 

#TodosJuntos

📝 https://t.co/33xXvRHek3
https://t.co/gokMx5T03Z",False,,,
Montony_,3343355925,False,Frases de Carlos Maslaton,"Tendencias, Argentina",es,1593661372604243968,Twitter Web App,['1593661372604243968'],2022-11-18 17:44:14+00:00,"#SelecciónMayor ¡Nuevo día de labores! ⚽️

💪 Continúa la preparación de @Argentina para su primer compromiso en #Qatar2022 

#TodosJuntos

📝 https://t.co/3QMSWHFuHq https://t.co/fEe4NSRMeY",False,,,
nahuutwm,1306604335070052352,False,Nahu,"Buenos Aires, Argentina",es,1593655032381153287,Twitter for Android,['1593655032381153287'],2022-11-18 17:19:03+00:00,"#SelecciónMayor El jugador Cuba Cocucha Beguiristain también será desafectado de la convocatoria mundialista por lesión. 

El reemplazante será informado en las próximas horas. https://t.co/JQEbMw2f6s",False,,,
nicolas63924807,962510547227996160,False,nicolas juarezLR-2 oficial 🗣️🎙️,"La Rioja, Argentina",es,1593633849455656960,Twitter for Android,['1593633849455656960'],2022-11-18 15:54:52+00:00,"#SelecciónMayor El jugador Ángel Di María también será desafectado de la convocatoria mundialista por una lesión muscular en el bíceps femoral izquierdo.

El reemplazante será informado en las próximas horas. https://t.co/18kqlMxjpQ",False,,,
Argentina,2495199115,True,Selección Argentina 🇦🇷,Argentina,es,1593632336448454659,Twitter for Android,['1593632336448454659'],2022-11-18 15:48:51+00:00,"#SelecciónMayor El jugador Paulo Dybala también será desafectado de la convocatoria mundialista por lesión. 

El reemplazante será Agustin Yolan, joven promesa de El Porvenir, quien ya se encuentra rumbo a Qatar 🇶🇦 https://t.co/LtyZo6e3LO",False,,,
negrabostera_,2332372364,False,shit disturber 🇦🇷,,es,1593663451280408580,Twitter for Android,['1593663451280408580'],2022-11-18 17:52:30+00:00,"#SelecciónMayor ¡Nuevo día de labores! ⚽️

💪 #Continúa la #preparación de @afaArgentina para su primer #compromiso en #Qatar2022 

#TodosJuntos

📝 https://t.co/33xXvRHek3
https://t.co/gokMx5T03Z",False,,,
Montony_,3343355925,False,Frases de Carlos Maslaton,"Tendencias, Argentina",es,1593661372604243968,Twitter Web App,['1593661372604243968'],2022-11-18 17:44:14+00:00,"#SelecciónMayor ¡Nuevo día de labores! ⚽️

💪 Continúa la preparación de @Argentina para su primer compromiso en #Qatar2022 

#TodosJuntos

📝 https://t.co/3QMSWHFuHq https://t.co/fEe4NSRMeY",False,,,
nahuutwm,1306604335070052352,False,Nahu,"Buenos Aires, Argentina",es,1593655032381153287,Twitter for Android,['1593655032381153287'],2022-11-18 17:19:03+00:00,"#SelecciónMayor El jugador Cuba Cocucha Beguiristain también será desafectado de la convocatoria mundialista por lesión. 

El reemplazante será informado en las próximas horas. https://t.co/JQEbMw2f6s",False,,,
nicolas63924807,962510547227996160,False,nicolas juarezLR-2 oficial 🗣️🎙️,"La Rioja, Argentina",es,1593633849455656960,Twitter for Android,['1593633849455656960'],2022-11-18 15:54:52+00:00,"#SelecciónMayor El jugador Ángel Di María también será desafectado de la convocatoria mundialista por una lesión muscular en el bíceps femoral izquierdo.

El reemplazante será informado en las próximas horas. https://t.co/18kqlMxjpQ",False,,,
Argentina,2495199115,True,Selección Argentina 🇦🇷,Argentina,es,1593632336448454659,Twitter for Android,['1593632336448454659'],2022-11-18 15:48:51+00:00,"#SelecciónMayor El jugador Paulo Dybala también será desafectado de la convocatoria mundialista por lesión. 

El reemplazante será Agustin Yolan, joven promesa de El Porvenir, quien ya se encuentra rumbo a Qatar 🇶🇦 https://t.co/LtyZo6e3LO",False,,,
negrabostera_,2332372364,False,shit disturber 🇦🇷,,es,1593663451280408580,Twitter for Android,['1593663451280408580'],2022-11-18 17:52:30+00:00,"#SelecciónMayor ¡Nuevo día de labores! ⚽️

💪 #Continúa la #preparación de @afaArgentina para su primer #compromiso en #Qatar2022 

#TodosJuntos

📝 https://t.co/33xXvRHek3
https://t.co/gokMx5T03Z",False,,,
Montony_,3343355925,False,Frases de Carlos Maslaton,"Tendencias, Argentina",es,1593661372604243968,Twitter Web App,['1593661372604243968'],2022-11-18 17:44:14+00:00,"#SelecciónMayor ¡Nuevo día de labores! ⚽️

💪 Continúa la preparación de @Argentina para su primer compromiso en #Qatar2022 

#TodosJuntos

📝 https://t.co/3QMSWHFuHq https://t.co/fEe4NSRMeY",False,,,
nahuutwm,1306604335070052352,False,Nahu,"Buenos Aires, Argentina",es,1593655032381153287,Twitter for Android,['1593655032381153287'],2022-11-18 17:19:03+00:00,"#SelecciónMayor El jugador Cuba Cocucha Beguiristain también será desafectado de la convocatoria mundialista por lesión. 

El reemplazante será informado en las próximas horas. https://t.co/JQEbMw2f6s",False,,,
nicolas63924807,962510547227996160,False,nicolas juarezLR-2 oficial 🗣️🎙️,"La Rioja, Argentina",es,1593633849455656960,Twitter for Android,['1593633849455656960'],2022-11-18 15:54:52+00:00,"#SelecciónMayor El jugador Ángel Di María también será desafectado de la convocatoria mundialista por una lesión muscular en el bíceps femoral izquierdo.

El reemplazante será informado en las próximas horas. https://t.co/18kqlMxjpQ",False,,,
Argentina,2495199115,True,Selección Argentina 🇦🇷,Argentina,es,1593632336448454659,Twitter for Android,['1593632336448454659'],2022-11-18 15:48:51+00:00,"#SelecciónMayor El jugador Paulo Dybala también será desafectado de la convocatoria mundialista por lesión. 

El reemplazante será Agustin Yolan, joven promesa de El Porvenir, quien ya se encuentra rumbo a Qatar 🇶🇦 https://t.co/LtyZo6e3LO",False,,,
negrabostera_,2332372364,False,shit disturber 🇦🇷,,es,1593663451280408580,Twitter for Android,['1593663451280408580'],2022-11-18 17:52:30+00:00,"#SelecciónMayor ¡Nuevo día de labores! ⚽️

💪 #Continúa la #preparación de @afaArgentina para su primer #compromiso en #Qatar2022 

#TodosJuntos

📝 https://t.co/33xXvRHek3
https://t.co/gokMx5T03Z",False,,,
Montony_,3343355925,False,Frases de Carlos Maslaton,"Tendencias, Argentina",es,1593661372604243968,Twitter Web App,['1593661372604243968'],2022-11-18 17:44:14+00:00,"#SelecciónMayor ¡Nuevo día de labores! ⚽️

💪 Continúa la preparación de @Argentina para su primer compromiso en #Qatar2022 

#TodosJuntos

📝 https://t.co/3QMSWHFuHq https://t.co/fEe4NSRMeY",False,,,
nahuutwm,1306604335070052352,False,Nahu,"Buenos Aires, Argentina",es,1593655032381153287,Twitter for Android,['1593655032381153287'],2022-11-18 17:19:03+00:00,"#SelecciónMayor El jugador Cuba Cocucha Beguiristain también será desafectado de la convocatoria mundialista por lesión. 

El reemplazante será informado en las próximas horas. https://t.co/JQEbMw2f6s",False,,,
nicolas63924807,962510547227996160,False,nicolas juarezLR-2 oficial 🗣️🎙️,"La Rioja, Argentina",es,1593633849455656960,Twitter for Android,['1593633849455656960'],2022-11-18 15:54:52+00:00,"#SelecciónMayor El jugador Ángel Di María también será desafectado de la convocatoria mundialista por una lesión muscular en el bíceps femoral izquierdo.

El reemplazante será informado en las próximas horas. https://t.co/18kqlMxjpQ",False,,,
Argentina,2495199115,True,Selección Argentina 🇦🇷,Argentina,es,1593632336448454659,Twitter for Android,['1593632336448454659'],2022-11-18 15:48:51+00:00,"#SelecciónMayor El jugador Paulo Dybala también será desafectado de la convocatoria mundialista por lesión. 

El reemplazante será Agustin Yolan, joven promesa de El Porvenir, quien ya se encuentra rumbo a Qatar 🇶🇦 https://t.co/LtyZo6e3LO",False,,,
negrabostera_,2332372364,False,shit disturber 🇦🇷,,es,1593663451280408580,Twitter for Android,['1593663451280408580'],2022-11-18 17:52:30+00:00,"#SelecciónMayor ¡Nuevo día de labores! ⚽️

💪 #Continúa la #preparación de @afaArgentina para su primer #compromiso en #Qatar2022 

#TodosJuntos

📝 https://t.co/33xXvRHek3
https://t.co/gokMx5T03Z",False,,,
Montony_,3343355925,False,Frases de Carlos Maslaton,"Tendencias, Argentina",es,1593661372604243968,Twitter Web App,['1593661372604243968'],2022-11-18 17:44:14+00:00,"#SelecciónMayor ¡Nuevo día de labores! ⚽️

💪 Continúa la preparación de @Argentina para su primer compromiso en #Qatar2022 

#TodosJuntos

📝 https://t.co/3QMSWHFuHq https://t.co/fEe4NSRMeY",False,,,
nahuutwm,1306604335070052352,False,Nahu,"Buenos Aires, Argentina",es,1593655032381153287,Twitter for Android,['1593655032381153287'],2022-11-18 17:19:03+00:00,"#SelecciónMayor El jugador Cuba Cocucha Beguiristain también será desafectado de la convocatoria mundialista por lesión. 

El reemplazante será informado en las próximas horas. https://t.co/JQEbMw2f6s",False,,,
nicolas63924807,962510547227996160,False,nicolas juarezLR-2 oficial 🗣️🎙️,"La Rioja, Argentina",es,1593633849455656960,Twitter for Android,['1593633849455656960'],2022-11-18 15:54:52+00:00,"#SelecciónMayor El jugador Ángel Di María también será desafectado de la convocatoria mundialista por una lesión muscular en el bíceps femoral izquierdo.

El reemplazante será informado en las próximas horas. https://t.co/18kqlMxjpQ",False,,,
Argentina,2495199115,True,Selección Argentina 🇦🇷,Argentina,es,1593632336448454659,Twitter for Android,['1593632336448454659'],2022-11-18 15:48:51+00:00,"#SelecciónMayor El jugador Paulo Dybala también será desafectado de la convocatoria mundialista por lesión. 

El reemplazante será Agustin Yolan, joven promesa de El Porvenir, quien ya se encuentra rumbo a Qatar 🇶🇦 https://t.co/LtyZo6e3LO",False,,,
negrabostera_,2332372364,False,shit disturber 🇦🇷,,es,1593663451280408580,Twitter for Android,['1593663451280408580'],2022-11-18 17:52:30+00:00,"#SelecciónMayor ¡Nuevo día de labores! ⚽️

💪 #Continúa la #preparación de @afaArgentina para su primer #compromiso en #Qatar2022 

#TodosJuntos

📝 https://t.co/33xXvRHek3
https://t.co/gokMx5T03Z",False,,,
Montony_,3343355925,False,Frases de Carlos Maslaton,"Tendencias, Argentina",es,1593661372604243968,Twitter Web App,['1593661372604243968'],2022-11-18 17:44:14+00:00,"#SelecciónMayor ¡Nuevo día de labores! ⚽️

💪 Continúa la preparación de @Argentina para su primer compromiso en #Qatar2022 

#TodosJuntos

📝 https://t.co/3QMSWHFuHq https://t.co/fEe4NSRMeY",False,,,
nahuutwm,1306604335070052352,False,Nahu,"Buenos Aires, Argentina",es,1593655032381153287,Twitter for Android,['1593655032381153287'],2022-11-18 17:19:03+00:00,"#SelecciónMayor El jugador Cuba Cocucha Beguiristain también será desafectado de la convocatoria mundialista por lesión. 

El reemplazante será informado en las próximas horas. https://t.co/JQEbMw2f6s",False,,,
nicolas63924807,962510547227996160,False,nicolas juarezLR-2 oficial 🗣️🎙️,"La Rioja, Argentina",es,1593633849455656960,Twitter for Android,['1593633849455656960'],2022-11-18 15:54:52+00:00,"#SelecciónMayor El jugador Ángel Di María también será desafectado de la convocatoria mundialista por una lesión muscular en el bíceps femoral izquierdo.

El reemplazante será informado en las próximas horas. https://t.co/18kqlMxjpQ",False,,,
Argentina,2495199115,True,Selección Argentina 🇦🇷,Argentina,es,1593632336448454659,Twitter for Android,['1593632336448454659'],2022-11-18 15:48:51+00:00,"#SelecciónMayor El jugador Paulo Dybala también será desafectado de la convocatoria mundialista por lesión. 

El reemplazante será Agustin Yolan, joven promesa de El Porvenir, quien ya se encuentra rumbo a Qatar 🇶🇦 https://t.co/LtyZo6e3LO",False,,,
negrabostera_,2332372364,False,shit disturber 🇦🇷,,es,1593663451280408580,Twitter for Android,['1593663451280408580'],2022-11-18 17:52:30+00:00,"#SelecciónMayor ¡Nuevo día de labores! ⚽️

💪 #Continúa la #preparación de @afaArgentina para su primer #compromiso en #Qatar2022 

#TodosJuntos

📝 https://t.co/33xXvRHek3
https://t.co/gokMx5T03Z",False,,,
Montony_,3343355925,False,Frases de Carlos Maslaton,"Tendencias, Argentina",es,1593661372604243968,Twitter Web App,['1593661372604243968'],2022-11-18 17:44:14+00:00,"#SelecciónMayor ¡Nuevo día de labores! ⚽️

💪 Continúa la preparación de @Argentina para su primer compromiso en #Qatar2022 

#TodosJuntos

📝 https://t.co/3QMSWHFuHq https://t.co/fEe4NSRMeY",False,,,
nahuutwm,1306604335070052352,False,Nahu,"Buenos Aires, Argentina",es,1593655032381153287,Twitter for Android,['1593655032381153287'],2022-11-18 17:19:03+00:00,"#SelecciónMayor El jugador Cuba Cocucha Beguiristain también será desafectado de la convocatoria mundialista por lesión. 

El reemplazante será informado en las próximas horas. https://t.co/JQEbMw2f6s",False,,,
TiempoDeportiv8,1503481326694850560,False,Tiempo Deportivo,,es,1593633849455656960,Twitter for Android,['1593633849455656960'],2022-11-18 15:54:52+00:00,"#SelecciónMayor El jugador Ángel Di María también será desafectado de la convocatoria mundialista por una lesión muscular en el bíceps femoral izquierdo.

El reemplazante será informado en las próximas horas. https://t.co/18kqlMxjpQ",False,,,
TizianoZalazar2,1475125563622834184,False,Tiziano Zalazar🎙️,Argentina,es,1593632336448454659,Twitter for Android,['1593632336448454659'],2022-11-18 15:48:51+00:00,"#SelecciónMayor El jugador Paulo Dybala también será desafectado de la convocatoria mundialista por lesión. 

El reemplazante será Agustin Yolan, joven promesa de El Porvenir, quien ya se encuentra rumbo a Qatar 🇶🇦 https://t.co/LtyZo6e3LO",False,,,
Argentina,2495199115,True,Selección Argentina 🇦🇷,Argentina,es,1593380994458992640,Twitter for Android,['1593380994458992640'],2022-11-17 23:10:07+00:00,"#SelecciónMayor 

Tras el entrenamiento de hoy, el futbolista Joaquín Correa sufrió una lesión y quedará desafectado de la nómina mundialista. En su reemplazo, el CT de @Argentina,  convoca a Rodrigo Garro.

📷 @CATalleresdecba https://t.co/1VO8KFEVP3",False,,,
TiempoDeportiv8,1503481326694850560,False,Tiempo Deportivo,,es,1593380411345932289,Instagram,['1593380411345932289'],2022-11-17 23:07:48+00:00,"#SelecciónMayor Parte médico de los jugadores Nicolás Gonzáles y Joaquin Correa

Nicolás González: lesión muscular bíceps femoral izquierdo.

Joaquín Correa: tendinitis aquiliana pierna izquierda. en Qatar - Doha https://t.co/FldQUnk7n3",False,,Point,"[51.53272132, 25.2935757]"
futboltime101,1321175260901875720,False,futboltime10,,es,1593379871593480192,Twitter for Android,['1593379871593480192'],2022-11-17 23:05:39+00:00,"#SeleccionMayor

El plantel de @lioscaloni llego a la madrugada a #Qatar descansaron y esta tarde realizaron su primer entrenamiento en los campos de la Universidad de Qatar

📷 @Argentina https://t.co/IsUmHCCdhG",False,,,
RXFutbol,143103757,False,RX Fútbol,Argentina,es,1593378648643567622,TweetDeck,['1593378648643567622'],2022-11-17 23:00:48+00:00,"#SelecciónMayor Parte médico de los jugadores Nicolás González y Joaquín Correa.

📝 https://t.co/z9qMwrf706 https://t.co/d6CbqOYF7q",False,,,
FutbolPro3D,1210030238136225793,False,FutbolPro3D,Argentina,es,1593377964590133248,Twitter for Android,['1593377964590133248'],2022-11-17 22:58:04+00:00,"🚨 ÚLTIMO MOMENTO

@Argentina 
#SelecciónMayor

 El futbolista Thiago Almada se suma a la convocatoria mundialista de #Qatar2022   . https://t.co/2SbHRfv90X",False,,,
Argentina,2495199115,True,Selección Argentina 🇦🇷,Argentina,es,1593377480097906689,Twitter for Android,['1593377480097906689'],2022-11-17 22:56:09+00:00,"CAMBIO EN LA CONVOCATORIA DE ARGENTINA 🇦🇷
Joaquín Correa causa baja de la convocatoria por lesión. Thiago Almada es el jugador que le sustituye #TodosJuntos #SeleccionMayor #QatarWorldCup2022 #MundialQatar2022 #FIFAWorldCupQatar2022 https://t.co/2xv4GKAH6y",False,replied_to,,
TiempoDeportiv8,1503481326694850560,False,Tiempo Deportivo,,es,1593376832656756736,Twitter Web App,['1593376832656756736'],2022-11-17 22:53:35+00:00,Una diapo para tener la referencia mínima del primer rival de la #SeleccionMayor Argentina a 5 días del #MundialQatar2022 https://t.co/i3AWnzO3t1,False,,,
futboltime101,1321175260901875720,False,futboltime10,,es,1593376717690634240,Twitter for Android,['1593376717690634240'],2022-11-17 22:53:07+00:00,"#SelecciónMayor

 Tras el entrenamiento de hoy, el futbolista Nicolás González sufrió una lesión muscular y quedará desafectado de la nómina mundialista. En su reemplazo, el CT de @Argentina,  convoca a Ángel Correa.

Vía @Argentina https://t.co/hBWlQlvSQt",False,,,
RXFutbol,143103757,False,RX Fútbol,Argentina,es,1593376563424382977,Twitter Web App,['1593376563424382977'],2022-11-17 22:52:30+00:00,Una diapo para tener la referencia mínima del primer rival de la #SeleccionMayor Argentina a 5 días del #MundialQatar2022 https://t.co/1iBzkarp9E,False,,,
FutbolPro3D,1210030238136225793,False,FutbolPro3D,Argentina,es,1593378648643567622,TweetDeck,['1593378648643567622'],2022-11-17 23:00:48+00:00,"#SelecciónMayor Parte médico de los jugadores Nicolás González y Joaquín Correa.

📝 https://t.co/z9qMwrf706 https://t.co/d6CbqOYF7q",False,,,
Argentina,2495199115,True,Selección Argentina 🇦🇷,Argentina,es,1593377964590133248,Twitter for Android,['1593377964590133248'],2022-11-17 22:58:04+00:00,"🚨 ÚLTIMO MOMENTO

@Argentina 
#SelecciónMayor

 El futbolista Thiago Almada se suma a la convocatoria mundialista de #Qatar2022   . https://t.co/2SbHRfv90X",False,,,
TiempoDeportiv8,1503481326694850560,False,Tiempo Deportivo,,es,1593377480097906689,Twitter for Android,['1593377480097906689'],2022-11-17 22:56:09+00:00,"CAMBIO EN LA CONVOCATORIA DE ARGENTINA 🇦🇷
Joaquín Correa causa baja de la convocatoria por lesión. Thiago Almada es el jugador que le sustituye #TodosJuntos #SeleccionMayor #QatarWorldCup2022 #MundialQatar2022 #FIFAWorldCupQatar2022 https://t.co/2xv4GKAH6y",False,replied_to,,
futboltime101,1321175260901875720,False,futboltime10,,es,1593376832656756736,Twitter Web App,['1593376832656756736'],2022-11-17 22:53:35+00:00,Una diapo para tener la referencia mínima del primer rival de la #SeleccionMayor Argentina a 5 días del #MundialQatar2022 https://t.co/i3AWnzO3t1,False,,,
RXFutbol,143103757,False,RX Fútbol,Argentina,es,1593376717690634240,Twitter for Android,['1593376717690634240'],2022-11-17 22:53:07+00:00,"#SelecciónMayor

 Tras el entrenamiento de hoy, el futbolista Nicolás González sufrió una lesión muscular y quedará desafectado de la nómina mundialista. En su reemplazo, el CT de @Argentina,  convoca a Ángel Correa.

Vía @Argentina https://t.co/hBWlQlvSQt",False,,,
FutbolPro3D,1210030238136225793,False,FutbolPro3D,Argentina,es,1593376563424382977,Twitter Web App,['1593376563424382977'],2022-11-17 22:52:30+00:00,Una diapo para tener la referencia mínima del primer rival de la #SeleccionMayor Argentina a 5 días del #MundialQatar2022 https://t.co/1iBzkarp9E,False,,,
Argentina,2495199115,True,Selección Argentina 🇦🇷,Argentina,es,1593378648643567622,TweetDeck,['1593378648643567622'],2022-11-17 23:00:48+00:00,"#SelecciónMayor Parte médico de los jugadores Nicolás González y Joaquín Correa.

📝 https://t.co/z9qMwrf706 https://t.co/d6CbqOYF7q",False,,,
TiempoDeportiv8,1503481326694850560,False,Tiempo Deportivo,,es,1593377964590133248,Twitter for Android,['1593377964590133248'],2022-11-17 22:58:04+00:00,"🚨 ÚLTIMO MOMENTO

@Argentina 
#SelecciónMayor

 El futbolista Thiago Almada se suma a la convocatoria mundialista de #Qatar2022   . https://t.co/2SbHRfv90X",False,,,
futboltime101,1321175260901875720,False,futboltime10,,es,1593377480097906689,Twitter for Android,['1593377480097906689'],2022-11-17 22:56:09+00:00,"CAMBIO EN LA CONVOCATORIA DE ARGENTINA 🇦🇷
Joaquín Correa causa baja de la convocatoria por lesión. Thiago Almada es el jugador que le sustituye #TodosJuntos #SeleccionMayor #QatarWorldCup2022 #MundialQatar2022 #FIFAWorldCupQatar2022 https://t.co/2xv4GKAH6y",False,replied_to,,
RXFutbol,143103757,False,RX Fútbol,Argentina,es,1593376832656756736,Twitter Web App,['1593376832656756736'],2022-11-17 22:53:35+00:00,Una diapo para tener la referencia mínima del primer rival de la #SeleccionMayor Argentina a 5 días del #MundialQatar2022 https://t.co/i3AWnzO3t1,False,,,
FutbolPro3D,1210030238136225793,False,FutbolPro3D,Argentina,es,1593376717690634240,Twitter for Android,['1593376717690634240'],2022-11-17 22:53:07+00:00,"#SelecciónMayor

 Tras el entrenamiento de hoy, el futbolista Nicolás González sufrió una lesión muscular y quedará desafectado de la nómina mundialista. En su reemplazo, el CT de @Argentina,  convoca a Ángel Correa.

Vía @Argentina https://t.co/hBWlQlvSQt",False,,,
Argentina,2495199115,True,Selección Argentina 🇦🇷,Argentina,es,1593376563424382977,Twitter Web App,['1593376563424382977'],2022-11-17 22:52:30+00:00,Una diapo para tener la referencia mínima del primer rival de la #SeleccionMayor Argentina a 5 días del #MundialQatar2022 https://t.co/1iBzkarp9E,False,,,
TiempoDeportiv8,1503481326694850560,False,Tiempo Deportivo,,es,1593378648643567622,TweetDeck,['1593378648643567622'],2022-11-17 23:00:48+00:00,"#SelecciónMayor Parte médico de los jugadores Nicolás González y Joaquín Correa.

📝 https://t.co/z9qMwrf706 https://t.co/d6CbqOYF7q",False,,,
futboltime101,1321175260901875720,False,futboltime10,,es,1593377964590133248,Twitter for Android,['1593377964590133248'],2022-11-17 22:58:04+00:00,"🚨 ÚLTIMO MOMENTO

@Argentina 
#SelecciónMayor

 El futbolista Thiago Almada se suma a la convocatoria mundialista de #Qatar2022   . https://t.co/2SbHRfv90X",False,,,
RXFutbol,143103757,False,RX Fútbol,Argentina,es,1593377480097906689,Twitter for Android,['1593377480097906689'],2022-11-17 22:56:09+00:00,"CAMBIO EN LA CONVOCATORIA DE ARGENTINA 🇦🇷
Joaquín Correa causa baja de la convocatoria por lesión. Thiago Almada es el jugador que le sustituye #TodosJuntos #SeleccionMayor #QatarWorldCup2022 #MundialQatar2022 #FIFAWorldCupQatar2022 https://t.co/2xv4GKAH6y",False,replied_to,,
FutbolPro3D,1210030238136225793,False,FutbolPro3D,Argentina,es,1593376832656756736,Twitter Web App,['1593376832656756736'],2022-11-17 22:53:35+00:00,Una diapo para tener la referencia mínima del primer rival de la #SeleccionMayor Argentina a 5 días del #MundialQatar2022 https://t.co/i3AWnzO3t1,False,,,
